competitionId,date,status,homeTeamId,awayTeamId,goalsHomeTeam,goalsAwayTeam
371,1990-06-18T22:00:00Z,FINISHED,821,818,1,1
371,1990-06-18T22:00:00Z,FINISHED,784,822,2,0
371,1990-06-19T22:00:00Z,FINISHED,764,814,1,0
371,1990-06-19T22:00:00Z,FINISHED,792,793,1,2
371,1990-06-20T22:00:00Z,FINISHED,805,760,1,2
371,1990-06-20T22:00:00Z,FINISHED,806,756,1,1
371,1990-06-20T22:00:00Z,FINISHED,772,758,0,1
371,1990-06-20T22:00:00Z,FINISHED,770,825,1,0
371,1990-06-22T22:00:00Z,FINISHED,781,818,0,0
371,1990-06-22T22:00:00Z,FINISHED,822,793,4,1
371,1990-06-23T22:00:00Z,FINISHED,764,762,0,1
371,1990-06-23T22:00:00Z,FINISHED,821,756,2,1
371,1990-06-24T22:00:00Z,FINISHED,784,758,2,0
371,1990-06-24T22:00:00Z,FINISHED,806,811,0,0
371,1990-06-25T22:00:00Z,FINISHED,760,812,1,1
371,1990-06-25T22:00:00Z,FINISHED,770,805,0,0
371,1990-06-29T22:00:00Z,FINISHED,812,762,0,0
371,1990-06-29T22:00:00Z,FINISHED,784,806,1,0
371,1990-06-30T22:00:00Z,FINISHED,821,822,1,0
371,1990-06-30T22:00:00Z,FINISHED,770,781,2,2
371,1990-07-02T22:00:00Z,FINISHED,784,762,1,1
371,1990-07-03T22:00:00Z,FINISHED,759,770,1,1
371,1990-07-06T22:00:00Z,FINISHED,784,770,2,1
371,1990-07-07T22:00:00Z,FINISHED,821,762,1,0
370,1994-06-16T22:00:00Z,FINISHED,759,820,1,0
370,1994-06-17T22:00:00Z,FINISHED,784,806,0,1
370,1994-06-17T22:00:00Z,FINISHED,771,788,1,1
370,1994-06-17T22:00:00Z,FINISHED,760,772,2,2
370,1994-06-18T22:00:00Z,FINISHED,813,769,1,0
370,1994-06-18T22:00:00Z,FINISHED,818,811,1,3
370,1994-06-18T22:00:00Z,FINISHED,805,815,1,0
370,1994-06-19T22:00:00Z,FINISHED,764,808,2,0
370,1994-06-19T22:00:00Z,FINISHED,756,801,2,1
370,1994-06-19T22:00:00Z,FINISHED,781,792,2,2
370,1994-06-20T22:00:00Z,FINISHED,759,760,1,1
370,1994-06-20T22:00:00Z,FINISHED,762,775,4,0
370,1994-06-21T22:00:00Z,FINISHED,811,788,1,4
370,1994-06-21T22:00:00Z,FINISHED,776,817,3,0
370,1994-06-22T22:00:00Z,FINISHED,771,818,2,1
370,1994-06-22T22:00:00Z,FINISHED,784,813,1,0
370,1994-06-23T22:00:00Z,FINISHED,769,806,2,1
370,1994-06-23T22:00:00Z,FINISHED,764,781,3,0
370,1994-06-23T22:00:00Z,FINISHED,792,808,3,1
370,1994-06-23T22:00:00Z,FINISHED,772,820,0,0
370,1994-06-24T22:00:00Z,FINISHED,805,756,1,0
370,1994-06-24T22:00:00Z,FINISHED,762,776,2,1
370,1994-06-24T22:00:00Z,FINISHED,801,815,2,1
370,1994-06-25T22:00:00Z,FINISHED,817,775,4,0
370,1994-06-25T22:00:00Z,FINISHED,771,811,0,1
370,1994-06-25T22:00:00Z,FINISHED,788,818,0,2
370,1994-06-26T22:00:00Z,FINISHED,759,772,3,2
370,1994-06-26T22:00:00Z,FINISHED,820,760,1,3
370,1994-06-27T22:00:00Z,FINISHED,784,769,1,1
370,1994-06-27T22:00:00Z,FINISHED,806,813,0,0
370,1994-06-27T22:00:00Z,FINISHED,808,781,6,1
370,1994-06-27T22:00:00Z,FINISHED,764,792,1,1
370,1994-06-28T22:00:00Z,FINISHED,805,801,0,1
370,1994-06-28T22:00:00Z,FINISHED,815,756,1,2
370,1994-06-30T22:00:00Z,FINISHED,762,817,0,2
370,1994-06-30T22:00:00Z,FINISHED,775,776,0,2
370,1994-07-01T22:00:00Z,FINISHED,759,805,3,2
370,1994-07-01T22:00:00Z,FINISHED,760,788,3,0
370,1994-07-02T22:00:00Z,FINISHED,801,792,1,3
370,1994-07-02T22:00:00Z,FINISHED,811,762,3,2
370,1994-07-03T22:00:00Z,FINISHED,756,806,2,0
370,1994-07-03T22:00:00Z,FINISHED,764,771,1,0
370,1994-07-04T22:00:00Z,FINISHED,769,817,1,1
370,1994-07-04T22:00:00Z,FINISHED,776,784,1,1
370,1994-07-08T22:00:00Z,FINISHED,756,764,2,3
370,1994-07-08T22:00:00Z,FINISHED,784,760,2,1
370,1994-07-09T22:00:00Z,FINISHED,817,759,2,1
370,1994-07-12T22:00:00Z,FINISHED,792,764,0,1
370,1994-07-12T22:00:00Z,FINISHED,817,784,1,2
370,1994-07-15T22:00:00Z,FINISHED,792,817,4,0
370,1994-07-16T22:00:00Z,FINISHED,764,784,0,0
370,1998-07-09T22:00:00Z,FINISHED,811,792,1,1
369,1998-06-09T22:00:00Z,FINISHED,815,813,2,2
369,1998-06-09T22:00:00Z,FINISHED,764,814,2,1
369,1998-06-10T22:00:00Z,FINISHED,784,767,2,2
369,1998-06-10T22:00:00Z,FINISHED,781,816,1,1
369,1998-06-11T22:00:00Z,FINISHED,773,774,3,0
369,1998-06-11T22:00:00Z,FINISHED,761,817,0,0
369,1998-06-11T22:00:00Z,FINISHED,801,782,0,1
369,1998-06-12T22:00:00Z,FINISHED,756,805,0,0
369,1998-06-12T22:00:00Z,FINISHED,760,776,2,3
369,1998-06-12T22:00:00Z,FINISHED,772,769,1,3
369,1998-06-13T22:00:00Z,FINISHED,812,840,1,0
369,1998-06-13T22:00:00Z,FINISHED,762,766,1,0
369,1998-06-13T22:00:00Z,FINISHED,819,799,1,3
369,1998-06-14T22:00:00Z,FINISHED,811,818,1,0
369,1998-06-14T22:00:00Z,FINISHED,759,771,2,0
369,1998-06-14T22:00:00Z,FINISHED,770,802,2,0
369,1998-06-15T22:00:00Z,FINISHED,814,813,1,1
369,1998-06-15T22:00:00Z,FINISHED,764,815,3,0
369,1998-06-16T22:00:00Z,FINISHED,784,781,3,0
369,1998-06-16T22:00:00Z,FINISHED,767,816,1,1
369,1998-06-17T22:00:00Z,FINISHED,774,782,1,1
369,1998-06-17T22:00:00Z,FINISHED,773,801,4,0
369,1998-06-18T22:00:00Z,FINISHED,760,761,0,0
369,1998-06-18T22:00:00Z,FINISHED,776,817,1,0
369,1998-06-19T22:00:00Z,FINISHED,805,769,2,2
369,1998-06-19T22:00:00Z,FINISHED,756,772,5,0
369,1998-06-19T22:00:00Z,FINISHED,766,799,0,1
369,1998-06-20T22:00:00Z,FINISHED,771,840,1,2
369,1998-06-20T22:00:00Z,FINISHED,759,812,2,2
369,1998-06-20T22:00:00Z,FINISHED,762,819,5,0
369,1998-06-21T22:00:00Z,FINISHED,818,802,1,0
369,1998-06-21T22:00:00Z,FINISHED,811,770,2,1
369,1998-06-22T22:00:00Z,FINISHED,814,815,0,3
369,1998-06-22T22:00:00Z,FINISHED,764,813,1,2
369,1998-06-22T22:00:00Z,FINISHED,767,781,1,1
369,1998-06-22T22:00:00Z,FINISHED,784,816,2,1
369,1998-06-23T22:00:00Z,FINISHED,760,817,6,1
369,1998-06-23T22:00:00Z,FINISHED,773,782,2,1
369,1998-06-23T22:00:00Z,FINISHED,774,801,2,2
369,1998-06-23T22:00:00Z,FINISHED,776,761,1,3
369,1998-06-24T22:00:00Z,FINISHED,759,840,2,0
369,1998-06-24T22:00:00Z,FINISHED,805,772,1,1
369,1998-06-24T22:00:00Z,FINISHED,771,812,0,1
369,1998-06-24T22:00:00Z,FINISHED,756,769,2,2
369,1998-06-25T22:00:00Z,FINISHED,818,770,0,2
369,1998-06-25T22:00:00Z,FINISHED,811,802,1,1
369,1998-06-25T22:00:00Z,FINISHED,766,819,1,2
369,1998-06-25T22:00:00Z,FINISHED,762,799,1,0
369,1998-06-26T22:00:00Z,FINISHED,764,767,4,1
369,1998-06-26T22:00:00Z,FINISHED,784,813,1,0
369,1998-06-27T22:00:00Z,FINISHED,773,761,0,0
369,1998-06-27T22:00:00Z,FINISHED,776,782,1,4
369,1998-06-28T22:00:00Z,FINISHED,756,812,2,1
369,1998-06-28T22:00:00Z,FINISHED,759,769,2,1
369,1998-06-29T22:00:00Z,FINISHED,811,799,0,1
369,1998-06-29T22:00:00Z,FINISHED,762,770,2,2
369,1998-07-02T22:00:00Z,FINISHED,764,782,3,2
369,1998-07-02T22:00:00Z,FINISHED,784,773,0,0
369,1998-07-03T22:00:00Z,FINISHED,759,799,0,3
369,1998-07-03T22:00:00Z,FINISHED,756,762,2,1
369,1998-07-06T22:00:00Z,FINISHED,764,756,1,1
369,1998-07-07T22:00:00Z,FINISHED,773,799,2,1
369,1998-07-10T22:00:00Z,FINISHED,756,799,1,2
369,1998-07-11T22:00:00Z,FINISHED,764,773,0,3
367,2002-05-30T22:00:00Z,FINISHED,773,804,0,1
367,2002-05-31T22:00:00Z,FINISHED,759,801,8,0
367,2002-05-31T22:00:00Z,FINISHED,806,781,1,1
367,2002-05-31T22:00:00Z,FINISHED,758,782,1,2
367,2002-06-01T22:00:00Z,FINISHED,761,774,2,2
367,2002-06-01T22:00:00Z,FINISHED,762,776,1,0
367,2002-06-01T22:00:00Z,FINISHED,770,792,1,1
367,2002-06-01T22:00:00Z,FINISHED,760,777,3,1
367,2002-06-02T22:00:00Z,FINISHED,764,803,2,1
367,2002-06-02T22:00:00Z,FINISHED,784,791,2,0
367,2002-06-02T22:00:00Z,FINISHED,799,769,0,1
367,2002-06-03T22:00:00Z,FINISHED,807,793,0,2
367,2002-06-03T22:00:00Z,FINISHED,772,794,2,0
367,2002-06-03T22:00:00Z,FINISHED,766,805,2,2
367,2002-06-04T22:00:00Z,FINISHED,771,765,3,2
367,2002-06-04T22:00:00Z,FINISHED,808,802,2,0
367,2002-06-04T22:00:00Z,FINISHED,759,806,1,1
367,2002-06-05T22:00:00Z,FINISHED,773,758,0,0
367,2002-06-05T22:00:00Z,FINISHED,781,801,1,0
367,2002-06-05T22:00:00Z,FINISHED,782,804,1,1
367,2002-06-06T22:00:00Z,FINISHED,762,770,0,1
367,2002-06-06T22:00:00Z,FINISHED,792,776,2,1
367,2002-06-06T22:00:00Z,FINISHED,760,761,3,1
367,2002-06-07T22:00:00Z,FINISHED,764,807,4,0
367,2002-06-07T22:00:00Z,FINISHED,774,777,1,0
367,2002-06-07T22:00:00Z,FINISHED,784,799,1,2
367,2002-06-08T22:00:00Z,FINISHED,793,803,1,1
367,2002-06-08T22:00:00Z,FINISHED,766,808,1,0
367,2002-06-08T22:00:00Z,FINISHED,769,791,2,1
367,2002-06-09T22:00:00Z,FINISHED,765,794,4,0
367,2002-06-09T22:00:00Z,FINISHED,802,805,1,1
367,2002-06-09T22:00:00Z,FINISHED,772,771,1,1
367,2002-06-10T22:00:00Z,FINISHED,781,759,0,2
367,2002-06-10T22:00:00Z,FINISHED,804,758,3,3
367,2002-06-10T22:00:00Z,FINISHED,782,773,2,0
367,2002-06-10T22:00:00Z,FINISHED,801,806,0,3
367,2002-06-11T22:00:00Z,FINISHED,792,762,1,1
367,2002-06-11T22:00:00Z,FINISHED,776,770,0,0
367,2002-06-11T22:00:00Z,FINISHED,774,760,2,3
367,2002-06-11T22:00:00Z,FINISHED,777,761,1,3
367,2002-06-12T22:00:00Z,FINISHED,793,764,2,5
367,2002-06-12T22:00:00Z,FINISHED,803,807,3,0
367,2002-06-12T22:00:00Z,FINISHED,791,799,1,0
367,2002-06-12T22:00:00Z,FINISHED,769,784,1,1
367,2002-06-13T22:00:00Z,FINISHED,805,808,3,2
367,2002-06-13T22:00:00Z,FINISHED,765,772,0,1
367,2002-06-13T22:00:00Z,FINISHED,802,766,0,2
367,2002-06-13T22:00:00Z,FINISHED,794,771,3,1
367,2002-06-14T22:00:00Z,FINISHED,782,770,0,3
367,2002-06-14T22:00:00Z,FINISHED,759,761,1,0
367,2002-06-15T22:00:00Z,FINISHED,760,806,1,1
367,2002-06-15T22:00:00Z,FINISHED,792,804,1,1
367,2002-06-16T22:00:00Z,FINISHED,764,805,2,0
367,2002-06-16T22:00:00Z,FINISHED,769,771,0,2
367,2002-06-17T22:00:00Z,FINISHED,772,784,1,1
367,2002-06-17T22:00:00Z,FINISHED,766,803,0,1
367,2002-06-20T22:00:00Z,FINISHED,759,771,1,0
367,2002-06-20T22:00:00Z,FINISHED,770,764,1,2
367,2002-06-21T22:00:00Z,FINISHED,804,803,0,0
367,2002-06-21T22:00:00Z,FINISHED,760,772,0,0
367,2002-06-24T22:00:00Z,FINISHED,759,772,1,0
367,2002-06-25T22:00:00Z,FINISHED,764,803,1,0
367,2002-06-28T22:00:00Z,FINISHED,772,803,2,3
367,2002-06-29T22:00:00Z,FINISHED,759,764,0,2
366,2006-06-08T22:00:00Z,FINISHED,794,791,0,2
366,2006-06-08T22:00:00Z,FINISHED,759,793,4,2
366,2006-06-09T22:00:00Z,FINISHED,762,787,2,1
366,2006-06-09T22:00:00Z,FINISHED,770,761,1,0
366,2006-06-09T22:00:00Z,FINISHED,795,792,0,0
366,2006-06-10T22:00:00Z,FINISHED,769,595,3,1
366,2006-06-10T22:00:00Z,FINISHED,796,756,0,1
366,2006-06-10T22:00:00Z,FINISHED,797,765,0,1
366,2006-06-11T22:00:00Z,FINISHED,779,766,3,1
366,2006-06-11T22:00:00Z,FINISHED,771,798,0,3
366,2006-06-11T22:00:00Z,FINISHED,784,763,2,0
366,2006-06-12T22:00:00Z,FINISHED,764,799,1,0
366,2006-06-12T22:00:00Z,FINISHED,773,788,0,0
366,2006-06-12T22:00:00Z,FINISHED,772,800,2,1
366,2006-06-13T22:00:00Z,FINISHED,759,794,1,0
366,2006-06-13T22:00:00Z,FINISHED,802,801,2,2
366,2006-06-13T22:00:00Z,FINISHED,760,790,4,0
366,2006-06-14T22:00:00Z,FINISHED,770,795,2,0
366,2006-06-14T22:00:00Z,FINISHED,791,793,3,0
366,2006-06-14T22:00:00Z,FINISHED,792,761,1,0
366,2006-06-15T22:00:00Z,FINISHED,769,797,0,0
366,2006-06-15T22:00:00Z,FINISHED,762,796,6,0
366,2006-06-15T22:00:00Z,FINISHED,756,787,2,1
366,2006-06-16T22:00:00Z,FINISHED,798,763,0,2
366,2006-06-16T22:00:00Z,FINISHED,784,771,1,1
366,2006-06-16T22:00:00Z,FINISHED,765,595,2,0
366,2006-06-17T22:00:00Z,FINISHED,764,779,2,0
366,2006-06-17T22:00:00Z,FINISHED,766,799,0,0
366,2006-06-17T22:00:00Z,FINISHED,773,772,1,1
366,2006-06-18T22:00:00Z,FINISHED,800,788,0,2
366,2006-06-18T22:00:00Z,FINISHED,760,802,3,1
366,2006-06-18T22:00:00Z,FINISHED,801,790,0,4
366,2006-06-19T22:00:00Z,FINISHED,792,770,2,2
366,2006-06-19T22:00:00Z,FINISHED,761,795,2,0
366,2006-06-19T22:00:00Z,FINISHED,791,759,0,3
366,2006-06-19T22:00:00Z,FINISHED,793,794,1,2
366,2006-06-20T22:00:00Z,FINISHED,756,762,0,0
366,2006-06-20T22:00:00Z,FINISHED,765,769,2,1
366,2006-06-20T22:00:00Z,FINISHED,595,797,1,1
366,2006-06-20T22:00:00Z,FINISHED,787,796,3,2
366,2006-06-21T22:00:00Z,FINISHED,799,779,2,2
366,2006-06-21T22:00:00Z,FINISHED,763,771,2,1
366,2006-06-21T22:00:00Z,FINISHED,766,764,1,4
366,2006-06-21T22:00:00Z,FINISHED,798,784,0,2
366,2006-06-22T22:00:00Z,FINISHED,790,802,1,0
366,2006-06-22T22:00:00Z,FINISHED,801,760,0,1
366,2006-06-22T22:00:00Z,FINISHED,800,773,0,2
366,2006-06-22T22:00:00Z,FINISHED,788,772,2,0
366,2006-06-23T22:00:00Z,FINISHED,759,792,2,0
366,2006-06-23T22:00:00Z,FINISHED,762,769,1,1
366,2006-06-24T22:00:00Z,FINISHED,765,756,1,0
366,2006-06-24T22:00:00Z,FINISHED,770,791,1,0
366,2006-06-25T22:00:00Z,FINISHED,784,779,1,0
366,2006-06-25T22:00:00Z,FINISHED,788,790,0,0
366,2006-06-26T22:00:00Z,FINISHED,764,763,3,0
366,2006-06-26T22:00:00Z,FINISHED,760,773,1,3
366,2006-06-29T22:00:00Z,FINISHED,784,790,3,0
366,2006-06-29T22:00:00Z,FINISHED,759,762,1,1
366,2006-06-30T22:00:00Z,FINISHED,764,773,0,1
366,2006-06-30T22:00:00Z,FINISHED,770,765,0,0
366,2006-07-03T22:00:00Z,FINISHED,759,784,0,0
366,2006-07-04T22:00:00Z,FINISHED,765,773,0,1
366,2006-07-07T22:00:00Z,FINISHED,759,765,3,1
366,2006-07-08T22:00:00Z,FINISHED,784,773,1,1
365,2010-06-10T22:00:00Z,FINISHED,758,773,0,0
365,2010-06-10T22:00:00Z,FINISHED,774,769,1,1
365,2010-06-11T22:00:00Z,FINISHED,770,771,1,1
365,2010-06-11T22:00:00Z,FINISHED,772,775,2,0
365,2010-06-11T22:00:00Z,FINISHED,762,776,1,0
365,2010-06-12T22:00:00Z,FINISHED,780,763,0,1
365,2010-06-12T22:00:00Z,FINISHED,778,777,0,1
365,2010-06-12T22:00:00Z,FINISHED,759,779,4,0
365,2010-06-13T22:00:00Z,FINISHED,784,761,1,1
365,2010-06-13T22:00:00Z,FINISHED,756,782,2,0
365,2010-06-13T22:00:00Z,FINISHED,766,781,1,0
365,2010-06-14T22:00:00Z,FINISHED,783,768,1,1
365,2010-06-14T22:00:00Z,FINISHED,764,785,2,1
365,2010-06-14T22:00:00Z,FINISHED,787,765,0,0
365,2010-06-15T22:00:00Z,FINISHED,774,758,0,3
365,2010-06-15T22:00:00Z,FINISHED,760,788,0,1
365,2010-06-15T22:00:00Z,FINISHED,789,767,0,1
365,2010-06-16T22:00:00Z,FINISHED,762,772,4,1
365,2010-06-16T22:00:00Z,FINISHED,773,769,0,2
365,2010-06-16T22:00:00Z,FINISHED,775,776,2,1
365,2010-06-17T22:00:00Z,FINISHED,759,780,0,1
365,2010-06-17T22:00:00Z,FINISHED,777,771,2,2
365,2010-06-17T22:00:00Z,FINISHED,770,778,0,0
365,2010-06-18T22:00:00Z,FINISHED,756,766,1,0
365,2010-06-18T22:00:00Z,FINISHED,781,782,1,2
365,2010-06-18T22:00:00Z,FINISHED,763,779,1,1
365,2010-06-19T22:00:00Z,FINISHED,784,783,1,1
365,2010-06-19T22:00:00Z,FINISHED,768,761,0,2
365,2010-06-19T22:00:00Z,FINISHED,764,787,3,1
365,2010-06-20T22:00:00Z,FINISHED,765,785,7,0
365,2010-06-20T22:00:00Z,FINISHED,760,789,2,0
365,2010-06-20T22:00:00Z,FINISHED,767,788,1,0
365,2010-06-21T22:00:00Z,FINISHED,776,772,2,2
365,2010-06-21T22:00:00Z,FINISHED,775,762,0,2
365,2010-06-21T22:00:00Z,FINISHED,769,758,0,1
365,2010-06-21T22:00:00Z,FINISHED,773,774,1,2
365,2010-06-22T22:00:00Z,FINISHED,771,778,1,0
365,2010-06-22T22:00:00Z,FINISHED,763,759,0,1
365,2010-06-22T22:00:00Z,FINISHED,779,780,2,1
365,2010-06-22T22:00:00Z,FINISHED,777,770,0,1
365,2010-06-23T22:00:00Z,FINISHED,761,783,0,0
365,2010-06-23T22:00:00Z,FINISHED,782,766,1,3
365,2010-06-23T22:00:00Z,FINISHED,768,784,3,2
365,2010-06-23T22:00:00Z,FINISHED,781,756,1,2
365,2010-06-24T22:00:00Z,FINISHED,788,789,0,0
365,2010-06-24T22:00:00Z,FINISHED,767,760,1,2
365,2010-06-24T22:00:00Z,FINISHED,765,764,0,0
365,2010-06-24T22:00:00Z,FINISHED,785,787,0,3
365,2010-06-25T22:00:00Z,FINISHED,758,772,2,1
365,2010-06-26T22:00:00Z,FINISHED,762,769,3,1
365,2010-06-26T22:00:00Z,FINISHED,759,770,4,1
365,2010-06-27T22:00:00Z,FINISHED,756,768,2,1
365,2010-06-27T22:00:00Z,FINISHED,764,767,3,0
365,2010-06-28T22:00:00Z,FINISHED,761,766,0,0
365,2010-06-28T22:00:00Z,FINISHED,760,765,1,0
365,2010-07-01T22:00:00Z,FINISHED,758,763,1,1
365,2010-07-01T22:00:00Z,FINISHED,771,763,1,1
365,2010-07-01T22:00:00Z,FINISHED,756,764,2,1
365,2010-07-02T22:00:00Z,FINISHED,761,760,0,1
365,2010-07-02T22:00:00Z,FINISHED,762,759,0,4
365,2010-07-05T22:00:00Z,FINISHED,758,756,2,3
365,2010-07-06T22:00:00Z,FINISHED,759,760,0,1
365,2010-07-09T22:00:00Z,FINISHED,758,759,2,3
365,2010-07-10T22:00:00Z,FINISHED,756,760,0,0
406,2014-06-11T22:00:00Z,FINISHED,764,799,3,1
406,2014-06-12T22:00:00Z,FINISHED,760,756,1,5
406,2014-06-12T22:00:00Z,FINISHED,767,779,3,1
406,2014-06-12T22:00:00Z,FINISHED,769,781,1,0
406,2014-06-13T22:00:00Z,FINISHED,818,775,3,0
406,2014-06-13T22:00:00Z,FINISHED,770,784,1,2
406,2014-06-13T22:00:00Z,FINISHED,758,793,1,3
406,2014-06-14T22:00:00Z,FINISHED,787,766,2,1
406,2014-06-14T22:00:00Z,FINISHED,762,1060,2,1
406,2014-06-14T22:00:00Z,FINISHED,788,791,2,1
406,2014-06-14T22:00:00Z,FINISHED,773,789,3,0
406,2014-06-15T22:00:00Z,FINISHED,763,771,1,2
406,2014-06-15T22:00:00Z,FINISHED,840,776,0,0
406,2014-06-15T22:00:00Z,FINISHED,759,765,4,0
406,2014-06-16T22:00:00Z,FINISHED,808,772,1,1
406,2014-06-16T22:00:00Z,FINISHED,805,778,2,1
406,2014-06-16T22:00:00Z,FINISHED,764,769,0,0
406,2014-06-17T22:00:00Z,FINISHED,781,799,0,4
406,2014-06-17T22:00:00Z,FINISHED,760,767,0,2
406,2014-06-17T22:00:00Z,FINISHED,779,756,2,3
406,2014-06-18T22:00:00Z,FINISHED,818,787,2,1
406,2014-06-18T22:00:00Z,FINISHED,766,775,0,0
406,2014-06-18T22:00:00Z,FINISHED,758,770,2,1
406,2014-06-19T22:00:00Z,FINISHED,788,773,2,5
406,2014-06-19T22:00:00Z,FINISHED,789,791,1,2
406,2014-06-19T22:00:00Z,FINISHED,784,793,0,1
406,2014-06-20T22:00:00Z,FINISHED,759,763,2,2
406,2014-06-20T22:00:00Z,FINISHED,762,840,1,0
406,2014-06-20T22:00:00Z,FINISHED,776,1060,1,0
406,2014-06-21T22:00:00Z,FINISHED,805,808,1,0
406,2014-06-21T22:00:00Z,FINISHED,772,778,2,4
406,2014-06-21T22:00:00Z,FINISHED,771,765,2,2
406,2014-06-22T22:00:00Z,FINISHED,756,767,2,0
406,2014-06-22T22:00:00Z,FINISHED,779,760,0,3
406,2014-06-22T22:00:00Z,FINISHED,799,769,1,3
406,2014-06-22T22:00:00Z,FINISHED,781,764,1,4
406,2014-06-23T22:00:00Z,FINISHED,766,818,1,4
406,2014-06-23T22:00:00Z,FINISHED,784,758,0,1
406,2014-06-23T22:00:00Z,FINISHED,775,787,2,1
406,2014-06-23T22:00:00Z,FINISHED,793,770,0,0
406,2014-06-24T22:00:00Z,FINISHED,776,762,2,3
406,2014-06-24T22:00:00Z,FINISHED,1060,840,3,1
406,2014-06-24T22:00:00Z,FINISHED,789,788,0,3
406,2014-06-24T22:00:00Z,FINISHED,791,773,0,0
406,2014-06-25T22:00:00Z,FINISHED,772,805,0,1
406,2014-06-25T22:00:00Z,FINISHED,778,808,1,1
406,2014-06-25T22:00:00Z,FINISHED,771,759,0,1
406,2014-06-25T22:00:00Z,FINISHED,765,763,2,1
406,2014-06-28T16:00:00Z,FINISHED,764,767,1,1
406,2014-06-28T20:00:00Z,FINISHED,818,758,2,0
406,2014-06-29T16:00:00Z,FINISHED,756,769,2,1
406,2014-06-29T20:00:00Z,FINISHED,793,775,1,1
406,2014-06-30T16:00:00Z,FINISHED,773,776,2,0
406,2014-06-30T20:00:00Z,FINISHED,759,778,0,0
406,2014-07-01T16:00:00Z,FINISHED,762,788,0,0
406,2014-07-01T20:00:00Z,FINISHED,805,771,0,0
406,2014-07-04T16:00:00Z,FINISHED,773,759,0,1
406,2014-07-04T16:00:00Z,FINISHED,764,818,2,1
406,2014-07-05T16:00:00Z,FINISHED,762,805,1,0
406,2014-07-05T20:00:00Z,FINISHED,756,793,0,0
406,2014-07-08T20:00:00Z,FINISHED,764,759,1,7
406,2014-07-09T20:00:00Z,FINISHED,756,762,0,0
406,2014-07-12T20:00:00Z,FINISHED,764,756,0,3
406,2014-07-13T19:00:00Z,FINISHED,759,762,0,0
467,2018-06-14T15:00:00Z,TIMED,808,801,,
467,2018-06-15T12:00:00Z,TIMED,825,758,,
467,2018-06-15T15:00:00Z,TIMED,815,840,,
467,2018-06-15T18:00:00Z,TIMED,765,760,,
467,2018-06-16T10:00:00Z,TIMED,773,779,,
467,2018-06-16T13:00:00Z,TIMED,762,1066,,
467,2018-06-16T16:00:00Z,TIMED,832,782,,
467,2018-06-16T19:00:00Z,TIMED,799,776,,
467,2018-06-17T12:00:00Z,TIMED,793,780,,
467,2018-06-17T15:00:00Z,TIMED,759,769,,
467,2018-06-17T18:00:00Z,TIMED,764,788,,
467,2018-06-18T12:00:00Z,TIMED,792,772,,
467,2018-06-18T15:00:00Z,TIMED,805,1836,,
467,2018-06-18T18:00:00Z,TIMED,802,770,,
467,2018-06-19T12:00:00Z,TIMED,818,766,,
467,2018-06-19T15:00:00Z,TIMED,794,804,,
467,2018-06-19T18:00:00Z,TIMED,808,825,,
467,2018-06-20T12:00:00Z,TIMED,765,815,,
467,2018-06-20T15:00:00Z,TIMED,758,801,,
467,2018-06-20T18:00:00Z,TIMED,840,760,,
467,2018-06-21T12:00:00Z,TIMED,782,779,,
467,2018-06-21T15:00:00Z,TIMED,773,832,,
467,2018-06-21T18:00:00Z,TIMED,762,799,,
467,2018-06-22T12:00:00Z,TIMED,764,793,,
467,2018-06-22T15:00:00Z,TIMED,776,1066,,
467,2018-06-22T18:00:00Z,TIMED,780,788,,
467,2018-06-23T12:00:00Z,TIMED,805,802,,
467,2018-06-23T15:00:00Z,TIMED,772,769,,
467,2018-06-23T18:00:00Z,TIMED,759,792,,
467,2018-06-24T12:00:00Z,TIMED,770,1836,,
467,2018-06-24T15:00:00Z,TIMED,766,804,,
467,2018-06-24T18:00:00Z,TIMED,794,818,,
467,2018-06-25T14:00:00Z,TIMED,801,825,,
467,2018-06-25T14:00:00Z,TIMED,758,808,,
467,2018-06-25T18:00:00Z,TIMED,840,765,,
467,2018-06-25T18:00:00Z,TIMED,760,815,,
467,2018-06-26T14:00:00Z,TIMED,782,773,,
467,2018-06-26T14:00:00Z,TIMED,779,832,,
467,2018-06-26T18:00:00Z,TIMED,776,762,,
467,2018-06-26T18:00:00Z,TIMED,1066,799,,
467,2018-06-27T14:00:00Z,TIMED,769,792,,
467,2018-06-27T14:00:00Z,TIMED,772,759,,
467,2018-06-27T18:00:00Z,TIMED,780,764,,
467,2018-06-27T18:00:00Z,TIMED,788,793,,
467,2018-06-28T14:00:00Z,TIMED,766,794,,
467,2018-06-28T14:00:00Z,TIMED,804,818,,
467,2018-06-28T18:00:00Z,TIMED,1836,802,,
467,2018-06-28T18:00:00Z,TIMED,770,805,,
467,2018-06-30T14:00:00Z,SCHEDULED,757,757,,
467,2018-06-30T18:00:00Z,SCHEDULED,757,757,,
467,2018-07-01T14:00:00Z,SCHEDULED,757,757,,
467,2018-07-01T18:00:00Z,SCHEDULED,757,757,,
467,2018-07-02T14:00:00Z,SCHEDULED,757,757,,
467,2018-07-02T18:00:00Z,SCHEDULED,757,757,,
467,2018-07-03T14:00:00Z,SCHEDULED,757,757,,
467,2018-07-03T18:00:00Z,SCHEDULED,757,757,,
467,2018-07-06T14:00:00Z,SCHEDULED,757,757,,
467,2018-07-06T18:00:00Z,SCHEDULED,757,757,,
